trade_date,factor_add3_gap_down_3,factor_opt_13_main_fund_stability_w5,factor_add3_turnover_weighted_reversal_20_industry,factor_opt_47_nonlinear_volume_price_extreme_reversal_30_30_5,factor_add3_intraday_hml_vol_120_industry_inv,factor_opt_33_reinstatement_residual_vol_ratio_40_20,factor_add_06_quality_x_flow,factor_add3_f18_decay90_industry,factor_add3_overnight_reversal_3_industry_inv,factor_add2_adj_05_f34_15_25_industry
2017-01-03,0.051693452509165676,-0.12468583741360838,0.03750152338668193,-0.30622269277719616,-0.18987089961055592,-0.14049834965954658,-0.2492841994579236,0.361318348375769,-0.2565694151503229,0.09092943709721743
2017-01-04,0.01214887822172324,-0.20197871809563364,0.14439037054363849,-0.28990664346563333,-0.14735417516489238,-0.08089642621557712,-0.31110616750461967,0.3775042148650984,-0.23128662555028176,0.08705840425369661
2017-01-05,0.010665872222010668,-0.36142659294664364,0.10583600660406314,-0.2721789347501494,-0.10883617822729161,0.004226085372410413,-0.2971385379348247,0.2737109230578349,0.021412263979174655,0.052328642338249784
2017-01-06,0.04210762747761382,-0.11233603425209719,-0.001972759990450187,-0.34169119787905256,-0.050149442898500464,0.044648365738350626,-0.26627866271336414,0.2375504754573181,0.12013812323650662,0.07183531557811862
2017-01-09,0.06891936525918803,-0.13601448961169452,0.030266906107772773,-0.15718523775055732,0.0071969792215089735,0.14011804839093933,-0.29522059816888696,0.34564014211604327,-0.23776271947888444,-0.045824784150549074
2017-01-10,0.08178934262504652,-0.26769462287282975,0.050127891182217964,-0.14146695313114005,0.04793686390226929,0.21465300558958733,-0.4555848254023598,0.46443220396227386,-0.15299719251431276,-0.058653955654404066
2017-01-11,-0.09302052950346558,-0.32061865852156074,0.10479069367336778,-0.029029929580873567,0.17257822046059734,0.47622851671046695,-0.5740057128769195,0.393963251542382,0.14225245310515533,0.22908354465396347
2017-01-12,-0.099409871777549,-0.23576560617035583,0.07738106957696496,0.022421608431229933,0.23938248613579427,0.5483796412653162,-0.6088881129167492,0.43440836214888645,0.2840951974347734,0.3023376364720098
2017-01-13,-0.09661714403662208,-0.09929485801066436,-0.02395731744534496,-0.030152315444628184,0.22194452473326,0.6323411233158965,-0.6685660882922483,0.34153456975093316,0.06668471527263384,0.33543040849398675
2017-01-16,0.019683498508966866,0.005158018918157055,-0.02455847083628757,0.027243681619829724,0.22894949136715556,0.666661062961793,-0.7252931787768374,0.43841933697473545,-0.10535993298788157,0.29211520975286515
2017-01-17,0.022860287185086963,-0.05961963216555326,0.003372829306266285,0.03615155605665274,0.2628129799080689,0.5021372790842418,-0.7254171933259256,0.5060604391224743,-0.16573598873974707,0.23928679272223524
2017-01-18,0.023464695471522037,0.01893631694153773,0.0818492887138774,-0.05763997027156621,0.28017135963408585,0.42082401687679655,-0.6795974834688686,0.40994494306719187,-0.28225960490051044,0.2756372252353275
2017-01-19,0.0359559448688369,-0.12443201043331488,0.039625895431542636,-0.11341717733091318,0.3432243004197417,0.2871704076629714,-0.662667805501568,0.5758830305940281,-0.331419402513426,0.348055943021366
2017-01-20,0.030366079384060603,-0.0876261567502,0.0018036157581726407,-0.0007859718791380525,0.28120417644229256,0.20481823077750863,-0.6742296722311701,0.45134963183318033,-0.035957740700895115,0.3297644528248878
2017-01-23,0.02849556618540524,-0.09658176644212826,0.05167402281531643,-0.16899288321171246,0.26995767473729426,0.1139043979342373,-0.5887465838002139,0.37982272758064406,0.1482200492171209,0.27046506787864016
2017-01-24,-0.24032285433177508,-0.12821470348903424,-0.06244619955067185,-0.15285676469613793,0.1709669355398454,0.013507460569524904,-0.5695339659058853,0.3978597829676233,0.060424775355143505,0.29445186778719046
2017-01-25,-0.23470588377550639,-0.14126832247295382,-0.12061399479047277,-0.2420256648262505,0.21126538218407426,-0.04238075717272945,-0.3641880156064144,0.4446163502775541,0.05687286081696593,0.2645966773338348
2017-01-26,-0.24764766169570557,-0.12844663136522194,-0.06217873337726206,-0.1454234754868176,0.24175233601574364,-0.09731133043872316,-0.48912537131435374,0.47591255591317067,-0.18611448956129598,0.21720720838251834
2017-02-03,0.0057936678443628355,0.012595876422119564,-0.07240132891770067,-0.21986576156625073,0.22811128504216094,-0.10501186058380035,-0.39698909707354707,0.6270856722394479,-0.08819427736557185,0.21537001600046335
2017-02-06,0.007942865519774578,-0.023431614153555557,-0.18619682010149213,-0.49467930277811634,0.16128370508290868,-0.09134259828646289,-0.4351450595760367,0.5210136879917876,-0.09501625561454201,0.1934689578203821
2017-02-07,0.015122531032051604,-0.06919144635495585,-0.20909287712882615,-0.19615025005410902,0.11857230601493982,-0.025962048372689603,-0.5374532243731035,0.4946302378761266,0.02040057241430357,0.31287799251528015
2017-02-08,-0.006936395483141163,0.020537524008823582,-0.11122582717052149,-0.048826274465630606,0.1211304246903265,-0.012038895090001119,-0.5885888492255694,0.6097042899227603,-0.1977945863250497,0.39855189415424014
2017-02-09,-0.005844575271113023,-0.007594405187005023,-0.1217654801389211,-0.05922661362876367,0.08941862664942934,-0.11860069266708402,-0.6376177029559005,0.5368204753293546,0.07592207186536418,0.3518696380265794
2017-02-10,0.04799793473593913,-0.013571235614923212,-0.09162784414578042,0.026426947459706987,0.1211681439662199,-0.17474425988610695,-0.6747994954884596,0.6442473314158673,-0.09555365029689282,0.32268102302219986
2017-02-13,0.08888032450173494,-0.06673845657512935,-0.11428897384777323,-0.02985300400817541,0.11784090786236545,-0.19177277422599026,-0.7308270559497727,0.4428315198336785,0.1214573219263564,0.3610054814528888
2017-02-14,0.09402055417532915,0.07836664019759788,-0.028974666251100747,-0.07721562513907956,0.07972962201366443,-0.21259787362960614,-0.5388833422743093,0.6097202045699284,-0.04524869898971332,0.40990961579522406
2017-02-15,-0.15360413252736277,-0.24928916855129937,-0.011194408827778876,0.10947173396117689,0.05646051008420918,-0.22725289655409497,-0.7023677299951224,0.4569032112125273,0.28561272882906596,0.4089365984546021
2017-02-16,-0.43318269053504366,-0.27340023999723195,0.0738838860635199,-0.04796297991426948,0.05062157403411691,-0.162217570405017,-0.7174866081415573,0.5951287150911385,0.2135319198134008,0.46691086293703793
2017-02-17,-0.4483843403909368,-0.18179139109673917,0.20436712437132706,-0.022897134086591893,0.1312468536158034,-0.14526451759184175,-0.7725905486861243,0.6320340309245744,0.09743651790541115,0.4710209802360518
2017-02-20,-0.14306931057485334,-0.1256641934610428,0.22024796450391654,-0.07705069512755873,0.08970217507404868,-0.19392269483377525,-0.7878265918912871,0.41682888742189994,0.03765402450756888,0.4340194696146377
2017-02-21,0.06412912956404387,-0.23231534462840528,0.303842415985524,0.08227375416514528,0.10326601556708737,-0.15153136130801362,-0.72529495959978,0.2504337628592937,0.04811618335414595,0.3511453599344785
